"Date","Price","Open","High","Low","Vol.","Change %"
"09/12/2014","4,090.99","4,091.39","4,092.38","4,089.90","","0.23%"
"09/11/2014","4,081.77","4,088.68","4,088.68","4,081.58","","0.46%"
"09/10/2014","4,063.21","4,060.89","4,068.10","4,058.05","","-0.86%"
"09/09/2014","4,098.47","4,100.79","4,101.06","4,098.26","","0.21%"
"09/08/2014","4,089.80","4,094.88","4,094.88","4,089.80","","0.50%"
"09/05/2014","4,069.64","4,068.95","4,071.60","4,068.42","","-0.21%"
"09/04/2014","4,078.03","4,076.12","4,083.93","4,075.53","","-0.53%"
"09/03/2014","4,099.79","4,101.40","4,102.49","4,099.62","","0.17%"
"09/02/2014","4,092.66","4,093.96","4,097.29","4,092.66","","0.29%"
"08/29/2014","4,080.95","4,074.27","4,080.95","4,074.27","","0.55%"
"08/28/2014","4,058.49","4,063.35","4,063.65","4,057.44","","-0.42%"
"08/27/2014","4,075.63","4,076.83","4,077.19","4,075.50","","0.05%"
"08/26/2014","4,073.53","4,071.85","4,074.83","4,070.41","","0.18%"
"08/25/2014","4,066.35","4,062.76","4,067.62","4,062.42","","0.36%"
"08/22/2014","4,051.88","4,046.30","4,052.21","4,046.25","","0.23%"
"08/21/2014","4,042.69","4,043.37","4,044.27","4,042.69","","0.16%"
"08/20/2014","4,036.12","4,038.84","4,039.54","4,036.12","","0.22%"
"08/19/2014","4,027.38","4,024.87","4,028.17","4,024.35","","0.60%"
"08/18/2014","4,003.38","4,004.19","4,007.82","4,003.31","","0.13%"
"08/15/2014","3,998.21","3,981.28","3,998.21","3,981.16","","1.20%"
"08/14/2014","3,950.79","3,950.72","3,950.80","3,947.96","","0.81%"
"08/13/2014","3,919.01","3,918.73","3,920.38","3,918.06","","0.26%"
"08/12/2014","3,908.81","3,914.11","3,915.04","3,908.81","","0.17%"
"08/11/2014","3,902.00","3,898.28","3,902.51","3,898.28","","1.15%"
"08/08/2014","3,857.50","3,853.61","3,860.42","3,853.56","","-0.69%"
"08/07/2014","3,884.36","3,877.63","3,884.88","3,877.63","","0.59%"
"08/06/2014","3,861.46","3,862.40","3,863.98","3,861.15","","-0.95%"
"08/05/2014","3,898.57","3,904.10","3,904.14","3,898.57","","0.19%"
"08/04/2014","3,891.10","3,891.98","3,892.43","3,889.49","","0.14%"
"08/01/2014","3,885.76","3,875.06","3,889.60","3,872.65","","-1.52%"
"07/31/2014","3,945.70","3,952.21","3,953.02","3,945.69","","-0.82%"
"07/30/2014","3,978.42","3,972.20","3,980.82","3,971.64","","0.07%"
"07/29/2014","3,975.82","3,968.46","3,976.25","3,968.39","","0.26%"
"07/28/2014","3,965.43","3,964.49","3,966.32","3,963.78","","0.08%"
"07/25/2014","3,962.29","3,965.84","3,968.39","3,962.29","","-0.74%"
"07/24/2014","3,991.67","3,994.96","3,995.19","3,987.89","","0.41%"
"07/23/2014","3,975.20","3,980.02","3,980.37","3,975.20","","0.73%"
"07/22/2014","3,946.30","3,941.33","3,946.69","3,940.87","","0.17%"
"07/21/2014","3,939.70","3,938.44","3,940.26","3,938.01","","0.90%"
"07/18/2014","3,904.38","3,893.95","3,904.38","3,893.31","","-0.68%"
"07/17/2014","3,930.99","3,925.02","3,936.43","3,925.02","","-0.27%"
"07/16/2014","3,941.79","3,942.95","3,945.73","3,941.63","","0.18%"
"07/15/2014","3,934.52","3,933.74","3,937.39","3,933.59","","0.41%"
"07/14/2014","3,918.30","3,914.53","3,919.25","3,913.98","","0.75%"
"07/11/2014","3,889.26","3,888.11","3,889.26","3,884.70","","1.13%"
"07/10/2014","3,845.80","3,861.12","3,861.51","3,844.79","","-0.61%"
"07/09/2014","3,869.26","3,866.16","3,869.93","3,866.16","","-0.89%"
"07/08/2014","3,903.92","3,913.42","3,914.13","3,903.81","","-0.40%"
"07/07/2014","3,919.41","3,923.84","3,923.84","3,918.92","","0.28%"
"07/03/2014","3,908.62","3,901.84","3,908.94","3,901.48","","0.26%"
"07/02/2014","3,898.45","3,898.97","3,901.88","3,898.11","","0.92%"
"07/01/2014","3,862.91","3,858.63","3,862.91","3,858.63","","0.46%"
"06/30/2014","3,845.17","3,845.87","3,848.14","3,845.17","","0.51%"
"06/27/2014","3,825.51","3,827.96","3,828.45","3,824.32","","-0.13%"
"06/26/2014","3,830.59","3,830.65","3,831.60","3,829.82","","0.86%"
"06/25/2014","3,797.80","3,802.62","3,803.12","3,797.17","","-0.34%"
"06/24/2014","3,810.86","3,812.99","3,814.17","3,810.86","","0.21%"
"06/23/2014","3,802.91","3,807.46","3,807.46","3,802.91","","-0.17%"
"06/20/2014","3,809.49","3,800.72","3,810.05","3,800.72","","0.00%"
"06/19/2014","3,809.49","3,807.73","3,810.85","3,807.18","","0.53%"
"06/18/2014","3,789.55","3,788.93","3,790.60","3,788.41","","0.38%"
"06/17/2014","3,775.39","3,784.50","3,784.50","3,775.39","","0.13%"
"06/16/2014","3,770.62","3,773.54","3,774.71","3,770.62","","-0.23%"
"06/13/2014","3,779.27","3,774.05","3,781.61","3,773.41","","-0.44%"
"06/12/2014","3,796.04","3,799.06","3,799.33","3,796.04","","0.10%"
"06/11/2014","3,792.20","3,792.89","3,793.35","3,789.85","","-0.08%"
"06/10/2014","3,795.10","3,796.21","3,796.96","3,795.10","","-0.02%"
"06/09/2014","3,795.78","3,793.67","3,796.43","3,792.45","","0.09%"
"06/06/2014","3,792.38","3,779.16","3,792.38","3,778.23","","1.08%"
"06/05/2014","3,751.88","3,749.46","3,753.50","3,748.55","","0.71%"
"06/04/2014","3,725.29","3,728.86","3,729.02","3,723.81","","0.03%"
"06/03/2014","3,723.99","3,726.82","3,728.60","3,723.99","","-0.41%"
"06/02/2014","3,739.36","3,737.85","3,742.95","3,737.85","","-0.10%"
"05/30/2014","3,743.10","3,738.74","3,743.10","3,737.05","","0.56%"
"05/29/2014","3,722.26","3,717.03","3,722.26","3,716.52","","0.04%"
"05/28/2014","3,720.73","3,724.70","3,725.70","3,719.49","","0.83%"
"05/27/2014","3,690.17","3,688.86","3,690.61","3,688.30","","0.93%"
"05/23/2014","3,656.29","3,651.22","3,656.29","3,649.40","","0.50%"
"05/22/2014","3,637.92","3,637.92","3,639.09","3,637.36","","0.99%"
"05/21/2014","3,602.35","3,601.34","3,603.48","3,600.23","","-0.35%"
"05/20/2014","3,614.91","3,614.19","3,614.91","3,613.15","","0.88%"
"05/19/2014","3,583.31","3,586.29","3,586.29","3,583.03","","0.43%"
"05/16/2014","3,567.93","3,565.46","3,569.31","3,565.46","","-0.87%"
"05/15/2014","3,599.28","3,601.39","3,604.29","3,598.73","","-0.13%"
"05/14/2014","3,603.91","3,605.45","3,605.45","3,603.91","","-0.28%"
"05/13/2014","3,613.98","3,615.86","3,616.03","3,611.32","","1.32%"
"05/12/2014","3,566.86","3,565.15","3,567.21","3,564.20","","0.84%"
"05/09/2014","3,537.20","3,538.49","3,539.83","3,536.94","","0.08%"
"05/08/2014","3,534.25","3,536.90","3,536.96","3,530.98","","-0.77%"
"05/07/2014","3,561.76","3,562.45","3,566.99","3,561.57","","-1.15%"
"05/06/2014","3,603.17","3,606.90","3,606.90","3,603.12","","0.79%"
"05/05/2014","3,574.85","3,579.59","3,580.08","3,574.58","","-0.92%"
"05/02/2014","3,608.05","3,598.43","3,608.05","3,598.23","","0.60%"
"05/01/2014","3,586.64","3,589.36","3,591.26","3,586.47","","0.60%"
"04/30/2014","3,565.40","3,566.87","3,569.00","3,564.84","","0.19%"
"04/29/2014","3,558.61","3,551.21","3,558.61","3,547.47","","0.49%"
"04/28/2014","3,541.34","3,538.37","3,541.34","3,537.08","","-0.90%"
"04/25/2014","3,573.38","3,585.29","3,585.65","3,573.38","","-0.90%"
"04/24/2014","3,605.96","3,608.49","3,611.57","3,605.96","","0.41%"
"04/23/2014","3,591.18","3,591.54","3,591.54","3,589.63","","0.56%"
"04/22/2014","3,571.22","3,571.15","3,573.54","3,570.72","","0.80%"
"04/21/2014","3,542.78","3,541.19","3,544.84","3,540.70","","0.55%"
"04/17/2014","3,523.56","3,526.27","3,530.62","3,523.56","","0.41%"
"04/16/2014","3,509.29","3,502.45","3,509.29","3,501.56","","0.81%"
"04/15/2014","3,481.13","3,480.14","3,482.36","3,479.76","","0.26%"
"04/14/2014","3,472.15","3,456.02","3,472.15","3,456.02","","0.41%"
"04/11/2014","3,458.11","3,471.42","3,471.42","3,458.11","","-4.04%"
"04/10/2014","3,603.72","3,603.95","3,605.01","3,599.67","","1.42%"
"04/09/2014","3,553.41","3,545.60","3,553.50","3,545.15","","1.15%"
"04/08/2014","3,513.10","3,508.18","3,518.12","3,508.18","","-0.38%"
"04/07/2014","3,526.55","3,528.50","3,532.62","3,525.24","","-3.53%"
"04/04/2014","3,655.69","3,644.71","3,655.69","3,644.25","","-0.37%"
"04/03/2014","3,669.33","3,668.42","3,669.47","3,666.64","","-0.02%"
"04/02/2014","3,670.17","3,667.53","3,670.44","3,667.49","","1.70%"
"04/01/2014","3,608.80","3,601.58","3,609.25","3,601.58","","0.45%"
"03/31/2014","3,592.55","3,583.48","3,594.73","3,583.48","","0.56%"
"03/28/2014","3,572.43","3,572.77","3,572.77","3,570.54","","-0.22%"
"03/27/2014","3,580.46","3,584.86","3,587.01","3,580.46","","-1.80%"
"03/26/2014","3,645.92","3,639.38","3,645.95","3,639.38","","0.35%"
"03/25/2014","3,633.35","3,625.68","3,634.60","3,625.12","","-0.89%"
"03/24/2014","3,665.83","3,662.61","3,668.27","3,662.13","","-1.80%"
"03/21/2014","3,733.08","3,699.92","3,733.35","3,699.92","","1.41%"
"03/20/2014","3,681.30","3,678.47","3,681.30","3,677.85","","-0.75%"
"03/19/2014","3,709.15","3,710.72","3,712.71","3,709.15","","1.10%"
"03/18/2014","3,668.84","3,671.62","3,674.00","3,668.84","","0.52%"
"03/17/2014","3,649.75","3,641.82","3,649.75","3,641.80","","0.28%"
"03/14/2014","3,639.63","3,647.80","3,647.91","3,639.63","","-2.05%"
"03/13/2014","3,715.87","3,713.23","3,716.34","3,713.23","","1.08%"
"03/12/2014","3,676.03","3,687.08","3,687.08","3,676.03","","-1.06%"
"03/11/2014","3,715.33","3,708.32","3,715.53","3,707.72","","0.38%"
"03/10/2014","3,701.22","3,704.16","3,704.16","3,699.99","","-0.90%"
"03/07/2014","3,734.87","3,723.19","3,734.87","3,721.70","","0.07%"
"03/06/2014","3,732.26","3,732.98","3,733.97","3,730.93","","0.18%"
"03/05/2014","3,725.65","3,723.45","3,725.65","3,721.74","","0.59%"
"03/04/2014","3,703.69","3,692.26","3,703.69","3,690.96","","1.19%"
"03/03/2014","3,660.21","3,661.68","3,663.10","3,659.60","","-1.34%"
"02/28/2014","3,710.05","3,700.38","3,710.05","3,699.47","","0.92%"
"02/27/2014","3,676.14","3,673.28","3,677.13","3,672.63","","-0.34%"
"02/26/2014","3,688.74","3,686.40","3,691.31","3,686.40","","-0.07%"
"02/25/2014","3,691.19","3,687.41","3,691.91","3,687.36","","0.62%"
"02/24/2014","3,668.37","3,668.46","3,673.65","3,668.37","","-0.44%"
"02/21/2014","3,684.61","3,682.07","3,684.61","3,678.61","","0.85%"
"02/20/2014","3,653.65","3,647.93","3,654.30","3,645.12","","-0.54%"
"02/19/2014","3,673.59","3,675.14","3,677.07","3,673.01","","0.12%"
"02/18/2014","3,669.13","3,665.90","3,670.22","3,665.78","","0.52%"
"02/14/2014","3,649.98","3,661.62","3,663.62","3,649.98","","1.36%"
"02/13/2014","3,600.84","3,609.64","3,610.38","3,597.96","","-0.62%"
"02/12/2014","3,623.43","3,620.87","3,623.43","3,619.45","","0.94%"
"02/11/2014","3,589.55","3,589.49","3,591.86","3,589.04","","0.71%"
"02/10/2014","3,564.11","3,563.61","3,568.50","3,563.59","","1.27%"
"02/07/2014","3,519.31","3,511.34","3,519.35","3,501.34","","1.51%"
"02/06/2014","3,467.00","3,460.87","3,467.00","3,460.87","","0.20%"
"02/05/2014","3,459.99","3,461.51","3,462.83","3,457.98","","0.07%"
"02/04/2014","3,457.46","3,447.95","3,463.20","3,447.95","","-1.96%"
"02/03/2014","3,526.63","3,526.38","3,527.01","3,524.05","","0.89%"
"01/31/2014","3,495.59","3,519.55","3,519.55","3,495.59","","-0.57%"
"01/30/2014","3,515.63","3,499.70","3,517.39","3,499.70","","0.91%"
"01/29/2014","3,483.82","3,503.51","3,503.99","3,476.68","","0.04%"
"01/28/2014","3,482.38","3,488.99","3,491.33","3,482.38","","-1.75%"
"01/27/2014","3,544.38","3,543.66","3,546.32","3,543.36","","-1.78%"
"01/24/2014","3,608.74","3,608.31","3,610.93","3,605.48","","-0.23%"
"01/23/2014","3,617.15","3,630.40","3,631.95","3,617.15","","-0.22%"
"01/22/2014","3,625.07","3,621.50","3,625.07","3,621.01","","0.45%"
"01/21/2014","3,608.97","3,598.59","3,608.97","3,598.59","","0.11%"
"01/17/2014","3,604.96","3,605.79","3,607.60","3,602.65","","-0.01%"
"01/16/2014","3,605.30","3,607.31","3,607.31","3,603.13","","0.28%"
"01/15/2014","3,595.08","3,597.05","3,597.93","3,595.01","","1.97%"
"01/14/2014","3,525.48","3,521.94","3,525.87","3,519.75","","-1.03%"
"01/13/2014","3,562.23","3,567.70","3,568.20","3,562.15","","-0.09%"
"01/10/2014","3,565.60","3,565.35","3,565.60","3,558.55","","-0.30%"
"01/09/2014","3,576.20","3,573.43","3,576.20","3,573.31","","0.41%"
"01/08/2014","3,561.54","3,562.14","3,562.14","3,557.94","","0.71%"
"01/07/2014","3,536.46","3,534.98","3,537.74","3,534.72","","-0.02%"
"01/06/2014","3,537.16","3,539.79","3,539.79","3,534.41","","-0.85%"
"01/03/2014","3,567.52","3,570.11","3,570.22","3,567.51","","-0.27%"
"01/02/2014","3,577.20","3,582.97","3,583.18","3,577.20","","0.08%"
"12/31/2013","3,574.31","3,571.77","3,574.52","3,571.60","","0.07%"
"12/30/2013","3,571.84","3,570.90","3,571.84","3,570.00","","-0.49%"
"12/27/2013","3,589.37","3,586.66","3,589.37","3,585.14","","0.30%"
"12/26/2013","3,578.67","3,577.30","3,578.88","3,576.54","","0.20%"
"12/24/2013","3,571.60","3,570.17","3,572.73","3,569.74","","0.36%"
"12/23/2013","3,558.95","3,556.41","3,558.95","3,555.93","","1.61%"
"12/20/2013","3,502.40","3,501.40","3,503.78","3,501.22","","0.00%"
"12/19/2013","3,502.44","3,505.44","3,506.62","3,501.47","","0.94%"
"12/18/2013","3,469.72","3,466.83","3,473.05","3,466.37","","-0.31%"
"12/17/2013","3,480.50","3,481.20","3,482.45","3,478.97","","0.43%"
"12/16/2013","3,465.72","3,465.86","3,471.93","3,465.72","","-0.26%"
"12/13/2013","3,474.85","3,469.19","3,474.85","3,466.94","","0.08%"
"12/12/2013","3,472.16","3,470.69","3,477.81","3,470.56","","-1.31%"
"12/11/2013","3,518.25","3,517.39","3,520.68","3,517.39","","0.22%"
"12/10/2013","3,510.54","3,515.52","3,515.66","3,510.54","","-0.09%"
"12/09/2013","3,513.53","3,513.57","3,516.84","3,513.02","","0.07%"
"12/06/2013","3,511.21","3,481.80","3,511.21","3,481.44","","0.63%"
"12/05/2013","3,489.19","3,492.67","3,494.02","3,489.19","","0.49%"
"12/04/2013","3,472.32","3,475.61","3,478.00","3,472.32","","-0.38%"
"12/03/2013","3,485.41","3,480.76","3,485.44","3,479.53","","-0.31%"
"12/02/2013","3,496.40","3,494.25","3,496.93","3,493.79","","0.43%"
"11/29/2013","3,481.40","3,481.76","3,482.65","3,481.16","","0.79%"
"11/27/2013","3,454.15","3,450.44","3,454.32","3,449.91","","0.72%"
"11/26/2013","3,429.56","3,431.14","3,432.37","3,429.35","","-0.02%"
"11/25/2013","3,430.27","3,430.47","3,431.76","3,429.78","","0.61%"
"11/22/2013","3,409.46","3,403.02","3,410.79","3,402.17","","0.96%"
"11/21/2013","3,377.13","3,374.85","3,379.31","3,374.85","","-0.22%"
"11/20/2013","3,384.59","3,379.97","3,386.21","3,379.97","","-0.14%"
"11/19/2013","3,389.25","3,386.53","3,390.53","3,386.53","","-0.97%"
"11/18/2013","3,422.41","3,420.63","3,425.09","3,420.30","","0.22%"
"11/15/2013","3,414.73","3,418.75","3,419.99","3,413.72","","0.71%"
"11/14/2013","3,390.60","3,392.91","3,393.39","3,388.14","","1.16%"
"11/13/2013","3,351.85","3,361.58","3,362.26","3,351.85","","-0.08%"
"11/12/2013","3,354.38","3,356.85","3,357.49","3,354.38","","-0.28%"
"11/11/2013","3,363.73","3,369.27","3,369.48","3,363.73","","0.94%"
"11/08/2013","3,332.56","3,324.90","3,332.71","3,321.26","","-1.50%"
"11/07/2013","3,383.20","3,381.99","3,383.79","3,379.34","","-0.40%"
"11/06/2013","3,396.63","3,393.14","3,398.34","3,392.33","","0.47%"
"11/05/2013","3,380.58","3,385.49","3,386.41","3,380.58","","-0.16%"
"11/04/2013","3,385.86","3,384.33","3,387.36","3,383.39","","-0.13%"
"11/01/2013","3,390.33","3,381.75","3,390.91","3,381.75","","0.30%"
"10/31/2013","3,380.23","3,384.10","3,385.91","3,378.11","","-0.70%"
"10/30/2013","3,403.94","3,403.45","3,403.94","3,401.24","","0.28%"
"10/29/2013","3,394.28","3,388.05","3,395.47","3,387.15","","0.37%"
"10/28/2013","3,381.79","3,384.34","3,385.93","3,381.36","","-0.45%"
"10/25/2013","3,397.09","3,389.08","3,397.09","3,386.86","","1.48%"
"10/24/2013","3,347.51","3,350.59","3,351.69","3,345.87","","-0.25%"
"10/23/2013","3,356.03","3,355.92","3,360.23","3,354.28","","-0.45%"
"10/22/2013","3,371.24","3,367.45","3,372.03","3,366.94","","0.33%"
"10/21/2013","3,360.01","3,361.39","3,367.06","3,360.01","","0.81%"
"10/18/2013","3,333.12","3,333.84","3,336.76","3,333.12","","1.96%"
"10/17/2013","3,269.08","3,273.60","3,273.98","3,267.32","","0.37%"
"10/16/2013","3,256.96","3,250.26","3,257.12","3,250.26","","-0.07%"
"10/15/2013","3,259.18","3,263.25","3,263.25","3,258.97","","1.22%"
"10/14/2013","3,219.80","3,223.44","3,226.31","3,219.38","","0.34%"
"10/11/2013","3,208.98","3,208.40","3,209.08","3,207.20","","0.93%"
"10/10/2013","3,179.41","3,162.26","3,179.41","3,161.09","","0.65%"
"10/09/2013","3,159.03","3,158.33","3,160.10","3,158.33","","-1.91%"
"10/08/2013","3,220.65","3,218.99","3,222.08","3,218.73","","-0.28%"
"10/07/2013","3,229.82","3,237.24","3,237.24","3,229.82","","0.37%"
"10/04/2013","3,218.01","3,216.08","3,218.37","3,215.27","","-1.08%"
"10/03/2013","3,253.23","3,251.52","3,254.21","3,251.10","","0.35%"
"10/02/2013","3,241.91","3,246.23","3,246.24","3,240.88","","0.61%"
"10/01/2013","3,222.40","3,222.98","3,223.15","3,220.96","","0.46%"
"09/30/2013","3,207.70","3,217.05","3,217.05","3,207.70","","-0.61%"
"09/27/2013","3,227.30","3,232.42","3,232.50","3,227.30","","0.23%"
"09/26/2013","3,219.95","3,211.27","3,219.97","3,211.27","","-0.10%"
"09/25/2013","3,223.29","3,221.15","3,226.35","3,221.15","","-0.09%"
"09/24/2013","3,226.22","3,220.78","3,226.49","3,220.06","","-0.54%"
"09/23/2013","3,243.62","3,221.56","3,251.70","3,221.04","","-0.06%"
"09/20/2013","3,245.47","3,242.89","3,245.47","3,240.12","","0.15%"
"09/19/2013","3,240.68","3,237.88","3,240.68","3,237.10","","1.25%"
"09/18/2013","3,200.70","3,198.53","3,202.66","3,198.03","","0.87%"
"09/17/2013","3,172.94","3,167.60","3,177.87","3,166.65","","-0.61%"
"09/16/2013","3,192.39","3,188.83","3,193.00","3,187.04","","0.40%"
"09/13/2013","3,179.56","3,174.67","3,179.56","3,173.34","","-0.13%"
"09/12/2013","3,183.57","3,185.49","3,186.86","3,183.48","","0.73%"
"09/11/2013","3,160.35","3,168.03","3,168.89","3,158.34","","-0.63%"
"09/10/2013","3,180.54","3,176.80","3,181.99","3,176.80","","1.14%"
"09/09/2013","3,144.76","3,141.98","3,146.35","3,141.47","","0.16%"
"09/06/2013","3,139.63","3,135.89","3,139.82","3,135.89","","0.31%"
"09/05/2013","3,129.86","3,128.82","3,130.49","3,128.82","","0.91%"
"09/04/2013","3,101.64","3,100.53","3,104.10","3,099.94","","0.60%"
"09/03/2013","3,083.00","3,075.29","3,083.00","3,072.74","","-0.37%"
"08/30/2013","3,094.44","3,097.21","3,097.43","3,094.08","","0.55%"
"08/29/2013","3,077.49","3,079.72","3,082.82","3,077.49","","0.56%"
"08/28/2013","3,060.34","3,058.28","3,063.80","3,058.28","","-1.23%"
"08/27/2013","3,098.32","3,110.69","3,110.91","3,098.32","","-0.91%"
"08/26/2013","3,126.64","3,127.79","3,129.05","3,126.64","","-0.05%"
"08/23/2013","3,128.06","3,104.85","3,128.92","3,104.38","","1.49%"
"08/22/2013","3,082.20","3,079.71","3,082.20","3,079.64","","0.03%"
"08/21/2013","3,081.24","3,084.08","3,085.16","3,080.25","","0.17%"
"08/20/2013","3,076.02","3,075.00","3,076.75","3,074.84","","-0.01%"
"08/19/2013","3,076.31","3,076.86","3,077.23","3,075.92","","-0.05%"
"08/16/2013","3,077.86","3,079.29","3,084.74","3,077.86","","-0.86%"
"08/15/2013","3,104.54","3,107.84","3,107.84","3,102.07","","-1.25%"
"08/14/2013","3,143.85","3,144.47","3,144.71","3,141.07","","0.45%"
"08/13/2013","3,129.81","3,129.79","3,130.32","3,128.62","","0.49%"
"08/12/2013","3,114.65","3,117.26","3,117.45","3,114.65","","-0.45%"
"08/09/2013","3,128.62","3,129.53","3,129.76","3,128.62","","-0.04%"
"08/08/2013","3,129.77","3,126.78","3,129.77","3,125.23","","0.37%"
"08/07/2013","3,118.20","3,120.20","3,120.24","3,117.44","","-0.72%"
"08/06/2013","3,140.73","3,142.30","3,142.47","3,140.50","","-0.04%"
"08/05/2013","3,141.97","3,145.14","3,145.65","3,141.97","","0.40%"
"08/02/2013","3,129.34","3,129.35","3,131.47","3,128.17","","0.71%"
"08/01/2013","3,107.23","3,097.97","3,107.23","3,097.87","","0.54%"
"07/31/2013","3,090.67","3,091.69","3,091.90","3,089.29","","0.47%"
"07/30/2013","3,076.22","3,073.67","3,077.23","3,073.67","","0.18%"
"07/29/2013","3,070.81","3,074.20","3,075.07","3,070.81","","0.46%"
"07/26/2013","3,056.65","3,063.50","3,063.73","3,056.24","","0.00%"
"07/25/2013","3,056.74","3,060.16","3,064.58","3,056.74","","0.06%"
"07/24/2013","3,054.88","3,052.08","3,054.88","3,050.76","","-0.10%"
"07/23/2013","3,057.80","3,057.78","3,059.43","3,057.24","","-0.34%"
"07/22/2013","3,068.22","3,048.82","3,070.88","3,045.08","","0.61%"
"07/19/2013","3,049.54","3,046.82","3,053.10","3,045.30","","-0.95%"
"07/18/2013","3,078.79","3,077.03","3,079.94","3,076.72","","0.02%"
"07/17/2013","3,078.26","3,075.38","3,080.13","3,075.37","","-0.07%"
"07/16/2013","3,080.55","3,082.08","3,082.61","3,080.34","","0.11%"
"07/15/2013","3,077.17","3,076.99","3,079.26","3,076.74","","0.59%"
"07/12/2013","3,059.19","3,058.89","3,060.04","3,058.09","","1.14%"
"07/11/2013","3,024.77","3,019.34","3,025.09","3,019.34","","1.54%"
"07/10/2013","2,979.04","2,984.53","2,984.69","2,979.04","","0.30%"
"07/09/2013","2,970.14","2,965.24","2,970.32","2,965.24","","-0.06%"
"07/08/2013","2,971.89","2,968.25","2,972.31","2,968.09","","0.70%"
"07/05/2013","2,951.17","2,945.78","2,953.14","2,945.71","","0.83%"
"07/03/2013","2,926.94","2,923.36","2,927.99","2,923.14","","-0.07%"
"07/02/2013","2,928.89","2,927.90","2,928.94","2,926.66","","-0.02%"
"07/01/2013","2,929.37","2,921.11","2,929.37","2,921.11","","1.05%"
